track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
39192145,0.722,0.595,1.0,-9.928,0.0,0.0415,0.284,0.00054,0.0694,0.738,79.981,217827.0
31353776,0.426,0.94,7.0,-5.279,0.0,0.0423,0.00671,1.72e-06,0.14,0.466,144.49,313947.0
14814303,0.505,0.932,6.0,-2.894,0.0,0.0412,0.00115,0.000195,0.135,0.486,120.008,263973.0
17680134,0.248,0.988,2.0,-3.74,1.0,0.144,5.87e-05,0.84,0.323,0.149,115.301,311200.0
20930657,0.583,0.8,11.0,-8.505,0.0,0.0349,0.444,0.843,0.201,0.253,144.022,157813.0
32485318,0.744,0.502,5.0,-7.705,1.0,0.0359,0.179,0.000172,0.19,0.655,112.345,348227.0
29780799,0.551,0.324,0.0,-10.962,1.0,0.0314,0.896,0.0873,0.277,0.231,90.957,217053.0
41865847,0.431,0.723,8.0,-5.887,1.0,0.0568,0.145,0.0,0.374,0.19,130.141,267360.0
6636435,0.527,0.947,4.0,-4.205,0.0,0.0574,0.000393,0.00372,0.075,0.206,142.008,226000.0
45487620,0.517,0.876,11.0,-3.276,0.0,0.0362,0.167,0.0,0.247,0.236,81.866,193680.0
10170984,0.719,0.671,8.0,-6.279,1.0,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627.0
45332613,0.724,0.695,11.0,-5.226,1.0,0.0622,0.073,0.0,0.0889,0.235,139.0,224400.0
14662967,0.71,0.811,3.0,-4.079,1.0,0.0431,0.00105,2.08e-06,0.0677,0.914,123.048,199200.0
33784983,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,222920.0
43719350,0.669,0.743,7.0,-11.488,1.0,0.0494,0.288,0.805,0.309,0.28,119.881,227867.0
42515667,0.543,0.912,7.0,-10.71,1.0,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733.0
43891357,0.583,0.271,11.0,-15.866,0.0,0.0299,0.545,0.0,0.148,0.235,102.678,222000.0
43924016,0.653,0.73,5.0,-10.613,1.0,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,220400.0
41737413,0.751,0.596,6.0,-4.594,1.0,0.0301,0.0071,0.589,0.103,0.57,93.213,193600.0
15232700,0.432,0.391,9.0,-14.99,1.0,0.242,0.813,0.00363,0.155,0.744,123.538,117333.0
35773694,0.765,0.535,0.0,-7.229,1.0,0.0265,0.22,2.55e-05,0.104,0.548,105.019,183720.0
42843195,0.487,0.279,6.0,-11.586,0.0,0.0265,0.647,0.00185,0.11,0.162,139.362,237027.0
31256263,0.429,0.881,9.0,-8.013,0.0,0.107,0.0213,0.688,0.607,0.258,148.963,259200.0
34980606,0.562,0.936,10.0,-7.8,1.0,0.0617,0.0336,0.727,0.537,0.235,98.039,143800.0
18270881,0.201,0.777,1.0,-10.167,1.0,0.0705,0.304,0.78,0.0981,0.235,145.733,433573.0
32630525,0.708,0.843,7.0,-2.66,1.0,0.314,0.397,0.0,0.799,0.625,148.14,363521.0
27047254,0.646,0.462,2.0,-12.124,1.0,0.0319,0.719,0.291,0.34,0.392,142.133,275800.0
45231400,0.379,0.95,1.0,-4.898,1.0,0.114,1.76e-05,0.0398,0.242,0.427,174.219,264027.0
33338426,0.44,0.568,7.0,-8.54,1.0,0.0293,0.00442,0.84,0.119,0.248,118.389,535800.0
29181871,0.603,0.732,6.0,-5.643,0.0,0.15,0.195,0.0135,0.246,0.134,195.976,209573.0
34811199,0.6,0.954,11.0,-5.463,0.0,0.0555,0.0086,0.624,0.0775,0.665,140.125,244427.0
38127531,0.409,0.172,6.0,-16.44,0.0,0.0389,0.922,0.00112,0.111,0.352,132.151,229293.0
13673275,0.51,0.914,10.0,-5.512,1.0,0.0309,0.128,0.459,0.466,0.332,109.97,249520.0
22965584,0.354,0.731,2.0,-9.178,1.0,0.0382,0.0812,0.00124,0.115,0.697,170.633,471160.0
20682018,0.536,0.73,2.0,-7.606,0.0,0.0427,0.0036,0.661,0.183,0.438,97.209,292547.0
4841739,0.341,0.867,7.0,-4.727,0.0,0.0492,0.293,0.0,0.257,0.2,182.032,240440.0
40250743,0.922,0.909,10.0,-2.429,0.0,0.27,0.0281,0.0,0.0856,0.309,95.295,161507.0
27183104,0.722,0.758,11.0,-4.477,0.0,0.0471,0.0111,0.0,0.308,0.62,128.047,201160.0
42095253,0.165,0.146,6.0,-21.357,1.0,0.0362,0.827,0.887,0.109,0.0577,134.508,222600.0
31965040,0.72,0.391,2.0,-16.595,1.0,0.0342,0.163,8.29e-05,0.046,0.786,120.794,187227.0
25151292,0.66,0.8,8.0,-4.644,1.0,0.0992,0.106,0.0,0.154,0.476,125.966,200227.0
21888254,0.462,0.981,2.0,-2.371,0.0,0.127,0.00166,0.00894,0.0856,0.547,154.995,194573.0
31436887,0.622,0.873,9.0,-4.255,0.0,0.0366,0.00603,1.25e-05,0.131,0.434,111.984,264000.0
4878841,0.279,0.742,4.0,-6.46,0.0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013.0
18177334,0.329,0.452,8.0,-7.737,1.0,0.0334,0.0908,5.43e-06,0.118,0.193,125.217,303387.0
32523163,0.362,0.657,4.0,-6.617,1.0,0.0296,0.105,0.0133,0.0585,0.156,104.732,307213.0
36918868,0.46,0.54,5.0,-5.132,1.0,0.0381,0.0324,0.0168,0.326,0.0506,137.855,215440.0
24631606,0.745,0.656,10.0,-6.393,1.0,0.0405,0.188,0.00337,0.0941,0.858,105.318,152453.0
36080395,0.853,0.981,8.0,-3.947,1.0,0.0751,0.247,0.468,0.306,0.595,118.193,257760.0
7183099,0.364,0.935,2.0,-6.548,1.0,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,228587.0
37945096,0.608,0.768,0.0,-5.227,1.0,0.0475,0.0913,0.0,0.0629,0.809,88.059,244880.0
13808887,0.49,0.646,0.0,-8.956,0.0,0.04,0.702,0.821,0.106,0.266,122.96,340187.0
39730848,0.661,0.847,10.0,-6.948,1.0,0.0404,0.419,8.82e-05,0.107,0.522,134.002,207120.0
26922632,0.694,0.801,9.0,-4.503,0.0,0.0441,0.00124,0.0,0.479,0.646,119.969,249280.0
4313722,0.701,0.788,2.0,-5.611,1.0,0.0425,0.148,0.625,0.0977,0.795,142.584,462267.0
43346619,0.605,0.687,9.0,-13.928,0.0,0.045,0.479,0.949,0.104,0.12,106.896,345187.0
42930701,0.174,0.794,8.0,-5.336,1.0,0.0314,0.00217,0.733,0.0786,0.0976,91.665,236707.0
38200759,0.362,0.6,2.0,-12.285,1.0,0.0463,0.00183,0.0426,0.0814,0.658,148.462,304787.0
9447409,0.336,0.787,10.0,-8.803,0.0,0.0732,0.0793,0.0648,0.32,0.383,140.003,462093.0
24975453,0.704,0.636,9.0,-6.029,1.0,0.0252,0.0344,0.0,0.35,0.89,111.845,193953.0
29424114,0.269,0.967,6.0,-2.744,1.0,0.096,0.000845,0.0,0.0541,0.598,162.812,176867.0
36923208,0.64,0.838,2.0,-3.555,0.0,0.0428,0.000973,0.00458,0.307,0.657,127.075,286173.0
33287440,0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.566,74.989,214507.0
34911125,0.694,0.776,3.0,-9.803,1.0,0.0557,0.039,0.741,0.0884,0.631,113.804,319249.0
42490819,0.581,0.983,5.0,-3.291,0.0,0.0636,0.00043,0.00654,0.0806,0.417,110.038,188933.0
9830068,0.687,0.677,2.0,-4.172,1.0,0.0508,0.000643,0.000137,0.0564,0.545,75.052,199773.0
3268578,0.671,0.775,9.0,-5.873,1.0,0.0354,0.018,0.00283,0.121,0.695,130.121,264253.0
42432528,0.567,0.754,6.0,-13.227,1.0,0.0719,0.185,0.887,0.11,0.0446,188.017,307880.0
39640618,0.588,0.881,0.0,-4.62,1.0,0.0666,0.000252,0.0,0.326,0.709,129.947,209093.0
8089147,0.736,0.811,9.0,-4.17,0.0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733.0
44105604,0.543,0.311,5.0,-10.018,0.0,0.0361,0.857,0.000684,0.0983,0.134,126.86,204213.0
21672892,0.418,0.964,8.0,-4.159,1.0,0.0387,0.000396,0.000316,0.399,0.928,96.316,126400.0
40201751,0.781,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.049,250189.0
10520988,0.445,0.856,9.0,-3.674,1.0,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333.0
11009836,0.599,0.587,5.0,-5.919,1.0,0.0423,0.274,0.0,0.167,0.373,87.998,280787.0
28200788,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320.0
7979369,0.431,0.855,9.0,-4.205,1.0,0.15,0.00673,0.00114,0.639,0.397,163.014,306680.0
4735607,0.323,0.978,5.0,-3.841,1.0,0.118,0.0422,0.00019,0.201,0.168,134.222,211973.0
20329761,0.399,0.747,4.0,-5.472,0.0,0.031,0.00681,0.00327,0.205,0.278,150.053,256493.0
25657387,0.448,0.878,8.0,-5.288,1.0,0.0727,0.000703,0.193,0.063,0.579,166.105,230560.0
17992728,0.418,0.857,8.0,-5.133,1.0,0.0404,2.73e-06,0.805,0.368,0.12,140.02,206173.0
27794526,0.411,0.986,8.0,-2.522,0.0,0.0583,0.000264,0.00148,0.371,0.649,165.981,205960.0
7051150,0.518,0.901,9.0,-3.749,1.0,0.093,0.174,0.0314,0.0712,0.873,115.026,254933.0
21152068,0.668,0.52,9.0,-11.098,1.0,0.0444,0.698,0.0165,0.13,0.556,153.963,257160.0
26093246,0.512,0.909,4.0,-4.643,0.0,0.104,0.0975,0.0002,0.0943,0.283,155.139,175387.0
39618509,0.398,0.939,9.0,-2.865,0.0,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821.0
9412318,0.751,0.679,9.0,-7.474,1.0,0.122,0.0475,0.374,0.173,0.185,125.983,223027.0
25616872,0.667,0.699,7.0,-7.574,1.0,0.026,0.42,0.000442,0.201,0.655,118.567,314173.0
36391043,0.682,0.581,7.0,-10.339,1.0,0.0295,0.714,0.323,0.0802,0.539,108.98,217320.0
6203327,0.424,0.884,0.0,-6.286,1.0,0.0365,0.00326,0.0499,0.0903,0.852,157.813,234693.0
17166457,0.671,0.82,0.0,-5.796,1.0,0.048,0.0194,0.0133,0.361,0.685,122.361,187733.0
28114518,0.721,0.939,8.0,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573.0
36958990,0.331,0.946,7.0,-4.599,1.0,0.0775,0.0309,5.62e-06,0.254,0.534,139.965,159773.0
29191512,0.261,0.938,5.0,-5.125,0.0,0.086,9.92e-05,0.0106,0.301,0.256,132.47,346573.0
29553570,0.716,0.814,3.0,-4.64,0.0,0.0396,0.0756,0.0011,0.204,0.7,129.991,292187.0
4397835,0.529,0.948,0.0,-3.527,1.0,0.0474,0.258,9.35e-06,0.283,0.65,146.024,238000.0
8816347,0.755,0.876,0.0,-8.867,1.0,0.0362,0.357,5.17e-06,0.22,0.954,102.762,174827.0
21181147,0.798,0.744,7.0,-5.328,0.0,0.136,0.33,0.000106,0.292,0.794,82.356,260000.0
22670758,0.513,0.396,7.0,-13.061,1.0,0.0299,0.251,0.177,0.11,0.229,140.208,149880.0
40701803,0.406,0.128,9.0,-16.983,0.0,0.0349,0.359,0.0019,0.656,0.191,110.272,146321.0
24588044,0.401,0.888,0.0,-3.793,1.0,0.0401,0.000367,0.0,0.12,0.365,146.781,224880.0
37936119,0.474,0.905,4.0,-6.137,0.0,0.0842,0.122,0.00154,0.166,0.322,93.02,233733.0
34499145,0.384,0.921,11.0,-3.334,1.0,0.055,0.0948,0.0,0.168,0.471,89.922,208186.0
43851416,0.382,0.996,7.0,-4.119,1.0,0.104,0.00208,0.0,0.417,0.327,93.345,147840.0
20615683,0.429,0.966,8.0,-4.605,1.0,0.0733,0.000209,0.124,0.371,0.525,179.956,278027.0
21980984,0.473,0.348,0.0,-11.1,1.0,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,215853.0
25590752,0.749,0.748,2.0,-7.011,1.0,0.0323,0.295,0.000443,0.469,0.827,137.547,213267.0
35168087,0.537,0.373,6.0,-10.081,0.0,0.0331,0.691,0.000915,0.083,0.244,83.936,279227.0
39831148,0.202,0.886,11.0,-3.805,0.0,0.0816,0.0286,0.0,0.643,0.192,145.781,194253.0
33326710,0.572,0.862,7.0,-8.065,1.0,0.101,0.0127,0.388,0.674,0.111,124.708,387707.0
16262974,0.647,0.514,8.0,-10.05,1.0,0.0593,0.0655,0.0,0.398,0.386,79.975,240693.0
16942886,0.521,0.848,9.0,-3.396,1.0,0.065,0.0204,1.21e-05,0.081,0.297,158.739,187133.0
20866358,0.623,0.734,9.0,-5.948,1.0,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453.0
44061876,0.579,0.989,5.0,-5.035,0.0,0.135,0.0128,0.794,0.73,0.0759,137.015,312960.0
36419442,0.351,0.651,7.0,-17.989,1.0,0.0789,6.79e-05,0.889,0.0916,0.0395,128.453,319227.0
42915012,0.562,0.919,8.0,-4.458,0.0,0.0293,0.000223,0.113,0.142,0.728,113.357,269573.0
17918956,0.626,0.504,11.0,-14.978,1.0,0.073,0.021,0.00843,0.0684,0.713,98.391,166400.0
40603131,0.543,0.775,0.0,-17.616,0.0,0.052,0.901,0.902,0.258,0.0222,106.018,95227.0
37106986,0.271,0.866,5.0,-4.072,0.0,0.0578,0.0489,0.000762,0.116,0.127,175.665,267987.0
4492868,0.791,0.59,1.0,-9.206,0.0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067.0
19435574,0.542,0.814,5.0,-4.759,0.0,0.0386,0.0532,0.000481,0.0852,0.526,146.002,230160.0
24059505,0.53,0.748,8.0,-7.46,1.0,0.0422,0.000425,0.0238,0.108,0.453,104.94,221053.0
35706792,0.668,0.824,5.0,-4.164,0.0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,339547.0
21982075,0.765,0.766,0.0,-9.374,1.0,0.0348,0.41,0.052,0.177,0.923,128.177,222760.0
26666812,0.308,0.873,8.0,-4.542,1.0,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587.0
36877141,0.397,0.942,1.0,-2.53,1.0,0.0869,0.000227,0.24,0.14,0.356,158.99,232307.0
41411019,0.645,0.132,6.0,-12.635,1.0,0.0327,0.927,0.00143,0.0845,0.257,131.011,208973.0
44760292,0.33,0.532,2.0,-11.764,1.0,0.0263,0.00101,0.709,0.101,0.218,93.512,285907.0
30033668,0.552,0.842,7.0,-6.938,1.0,0.0373,0.00103,1.17e-05,0.337,0.343,91.991,235800.0
16527960,0.564,0.968,1.0,-3.75,1.0,0.0631,0.000116,3.97e-05,0.226,0.352,103.885,191373.0
14180927,0.479,0.646,4.0,-9.059,0.0,0.148,0.00559,0.784,0.0985,0.356,180.738,505147.0
19004759,0.6,0.413,7.0,-9.572,1.0,0.0258,0.785,0.0289,0.109,0.0741,93.618,299711.0
4860647,0.325,0.936,8.0,-6.295,1.0,0.0848,0.0419,0.0,0.0415,0.159,106.988,287800.0
3479191,0.561,0.485,1.0,-8.343,0.0,0.0362,0.289,0.00164,0.194,0.0663,118.017,294222.0
37253217,0.702,0.773,10.0,-9.256,0.0,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373.0
27997332,0.801,0.723,10.0,-4.985,0.0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518.0
39165054,0.47,0.978,7.0,-5.399,1.0,0.0727,0.0261,1.09e-05,0.356,0.503,117.906,210133.0
27631994,0.537,0.701,1.0,-8.913,0.0,0.0335,0.0972,0.0,0.0832,0.583,120.919,281227.0
7262925,0.533,0.426,8.0,-8.505,0.0,0.0273,0.708,0.000488,0.101,0.274,97.905,265773.0
20437303,0.366,0.635,0.0,-10.544,1.0,0.032,0.675,0.819,0.135,0.509,88.949,211000.0
23102480,0.772,0.65,6.0,-5.202,0.0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,222200.0
8667953,0.492,0.59,5.0,-4.593,0.0,0.0239,0.225,2.79e-05,0.0973,0.124,91.018,262947.0
19158552,0.164,0.792,1.0,-4.281,0.0,0.0459,0.0522,0.00155,0.0435,0.314,172.76,360680.0
18304777,0.632,0.92,2.0,-4.976,1.0,0.0531,0.119,0.508,0.114,0.363,127.001,290493.0
38119803,0.487,0.382,7.0,-10.889,1.0,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280.0
17733780,0.584,0.367,6.0,-9.638,0.0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,176293.0
20202248,0.353,0.866,2.0,-3.274,1.0,0.0392,3.03e-05,3e-05,0.295,0.544,165.215,174013.0
5074491,0.593,0.74,8.0,-6.12,1.0,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107.0
30317074,0.637,0.107,5.0,-18.759,1.0,0.0349,0.911,0.00146,0.103,0.296,82.879,339533.0
21092731,0.776,0.559,6.0,-8.375,0.0,0.103,0.11,0.0,0.0671,0.758,122.242,232200.0
20837823,0.365,0.698,0.0,-6.643,1.0,0.037,0.0349,7.85e-05,0.215,0.233,121.403,259000.0
6446731,0.583,0.584,5.0,-5.362,0.0,0.0314,0.254,0.0,0.123,0.136,140.039,219493.0
44557539,0.313,0.635,11.0,-4.676,0.0,0.0431,0.0229,0.0,0.129,0.224,114.776,216176.0
34314198,0.728,0.679,11.0,-6.764,1.0,0.0271,0.296,0.00733,0.11,0.953,131.715,254387.0
28677206,0.502,0.831,2.0,-3.723,1.0,0.295,0.105,1.3e-06,0.174,0.451,199.972,178867.0
45222634,0.246,0.768,9.0,-7.48,1.0,0.0387,0.000631,0.301,0.102,0.35,169.873,212733.0
37458857,0.466,0.97,5.0,-3.467,0.0,0.0734,0.00373,0.00427,0.328,0.493,156.177,322280.0
29629220,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267.0
27639266,0.419,0.83,5.0,-6.707,0.0,0.0313,0.00249,0.00721,0.286,0.386,95.001,221067.0
21173148,0.382,0.943,8.0,-5.434,1.0,0.0872,0.000103,0.00011,0.396,0.128,105.032,274133.0
29795942,0.518,0.798,7.0,-6.386,1.0,0.0307,0.000762,0.000863,0.101,0.046,130.972,341267.0
14223553,0.394,0.873,7.0,-7.097,0.0,0.0594,0.000518,0.000158,0.277,0.25,147.806,282933.0
10418821,0.697,0.75,5.0,-8.503,0.0,0.0721,0.0035,0.922,0.0889,0.937,124.048,211640.0
43877542,0.578,0.756,2.0,-5.82,1.0,0.115,0.157,0.000232,0.249,0.663,176.739,201173.0
8035292,0.721,0.758,11.0,-7.536,0.0,0.0372,0.669,0.891,0.133,0.865,150.825,191173.0
31653147,0.621,0.885,1.0,-6.826,1.0,0.0473,0.0418,0.492,0.133,0.554,109.728,227973.0
34109892,0.26,0.938,6.0,-1.824,0.0,0.0605,0.00539,0.0,0.246,0.546,167.419,205800.0
32902080,0.512,0.996,2.0,-2.1,1.0,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,220880.0
23920594,0.654,0.743,10.0,-7.44,0.0,0.0605,0.0125,0.0272,0.153,0.632,114.846,457676.0
37099117,0.78,0.768,6.0,-4.325,0.0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107.0
23360302,0.553,0.991,8.0,-3.703,1.0,0.0925,4.44e-05,0.0729,0.179,0.324,114.919,287067.0
13222891,0.506,0.554,10.0,-6.743,0.0,0.0339,0.339,0.000355,0.112,0.375,124.724,186960.0
16942229,0.49,0.96,9.0,-5.385,0.0,0.0562,0.000919,0.0441,0.0768,0.82,179.975,245307.0
36947125,0.609,0.617,9.0,-7.091,1.0,0.0307,0.0994,0.00404,0.118,0.543,128.903,242893.0
29702950,0.381,0.508,4.0,-15.094,1.0,0.0465,0.00613,0.846,0.535,0.403,103.804,354613.0
36085111,0.332,0.139,10.0,-16.473,0.0,0.0369,0.927,0.0451,0.124,0.112,124.937,240560.0
8940151,0.396,0.496,2.0,-11.728,0.0,0.0356,0.833,0.00534,0.0996,0.679,165.647,256653.0
44617380,0.283,0.716,1.0,-9.632,0.0,0.0986,0.447,0.0,0.399,0.828,201.96,233000.0
31302902,0.33,0.423,7.0,-10.504,0.0,0.0279,0.265,0.731,0.347,0.117,143.086,211500.0
37727170,0.623,0.936,0.0,-9.955,1.0,0.0528,0.000617,9.86e-05,0.269,0.705,101.514,217133.0
14720813,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.981,199938.0
8510505,0.642,0.284,1.0,-15.317,1.0,0.0326,0.845,0.000234,0.113,0.439,147.874,310000.0
45851798,0.289,0.716,5.0,-6.53,0.0,0.106,0.0407,0.00123,0.135,0.344,168.049,217000.0
21583850,0.525,0.807,2.0,-6.366,0.0,0.0725,0.251,0.0,0.0504,0.741,155.397,215933.0
39036428,0.695,0.993,0.0,-3.114,1.0,0.0612,0.00177,0.00246,0.0814,0.281,107.951,247667.0
10488429,0.33,0.507,5.0,-6.368,0.0,0.0339,0.274,4.65e-06,0.122,0.177,122.164,399084.0
27620446,0.479,0.725,2.0,-4.671,1.0,0.0335,0.026,0.000129,0.209,0.43,101.938,215493.0
45393854,0.629,0.824,9.0,-6.53,1.0,0.159,0.155,0.000628,0.0651,0.852,128.01,247960.0
41601249,0.542,0.818,10.0,-4.653,0.0,0.0318,0.000558,0.0141,0.126,0.29,132.048,191040.0
7689321,0.687,0.702,7.0,-5.324,0.0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840.0
40423930,0.517,0.961,10.0,-5.314,0.0,0.143,0.00033,0.321,0.698,0.159,104.747,225027.0
7108158,0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,262467.0
10791648,0.806,0.7,0.0,-5.269,0.0,0.0752,0.00196,0.891,0.267,0.892,111.215,328680.0
35595437,0.599,0.709,2.0,-10.565,1.0,0.0396,0.0983,0.911,0.119,0.387,128.561,293627.0
12424101,0.502,0.683,0.0,-8.19,0.0,0.0472,0.71,1.98e-06,0.18,0.734,82.626,194948.0
40358454,0.562,0.964,4.0,-2.991,0.0,0.072,0.000539,1.57e-06,0.579,0.41,138.063,244960.0
15298170,0.481,0.965,8.0,-2.993,1.0,0.0875,0.000903,0.000733,0.476,0.66,155.934,264524.0
16227609,0.745,0.714,7.0,-3.681,1.0,0.0751,0.0141,0.0222,0.363,0.365,104.003,393813.0
19582774,0.414,0.842,11.0,-5.698,0.0,0.0483,0.025,2.45e-06,0.374,0.392,92.09,242093.0
6576931,0.776,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.666,124.949,204347.0
7103318,0.242,0.998,11.0,-5.64,1.0,0.0894,8.12e-06,0.88,0.284,0.18,114.642,442733.0
14901117,0.333,0.935,11.0,-5.768,1.0,0.178,0.0176,0.000476,0.176,0.516,164.926,163627.0
44285192,0.607,0.766,7.0,-7.558,1.0,0.0383,9.7e-05,0.000288,0.635,0.453,125.076,214373.0
30564456,0.652,0.698,10.0,-4.667,0.0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067.0
18600065,0.133,0.927,7.0,-5.371,1.0,0.0741,0.00344,0.00044,0.0915,0.5,197.708,224867.0
15387644,0.587,0.872,7.0,-5.066,1.0,0.0484,0.018,0.0,0.622,0.735,159.925,221333.0
7028478,0.525,0.499,0.0,-9.023,0.0,0.0246,0.732,0.936,0.0966,0.338,87.989,408960.0
13692733,0.501,0.338,11.0,-19.12,1.0,0.0395,0.187,0.868,0.514,0.106,95.942,127830.0
20460919,0.471,0.604,4.0,-6.014,0.0,0.0286,0.00161,0.154,0.166,0.187,137.388,346733.0
13075103,0.751,0.783,4.0,-3.724,1.0,0.0859,0.00379,0.0,0.036,0.816,119.975,202613.0
25333700,0.647,0.896,4.0,-5.949,1.0,0.0509,0.0709,0.0505,0.0614,0.953,118.729,215400.0
7126882,0.283,0.891,2.0,-8.165,1.0,0.178,0.00678,0.0038,0.159,0.226,92.049,258267.0
33860755,0.409,0.837,1.0,-4.043,1.0,0.0406,0.00116,0.00651,0.0855,0.199,121.757,243787.0
37103457,0.65,0.306,9.0,-9.443,1.0,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056.0
19583848,0.689,0.694,6.0,-5.83,0.0,0.027,0.257,0.0,0.148,0.482,99.039,213307.0
6820878,0.579,0.708,0.0,-10.419,1.0,0.0374,0.442,0.0,0.11,0.846,130.97,132840.0
9165934,0.338,0.461,9.0,-10.74,0.0,0.0396,0.17,0.564,0.0927,0.351,126.698,620373.0
14966768,0.574,0.739,4.0,-5.745,0.0,0.0271,0.00152,0.000328,0.141,0.514,101.069,283027.0
38053102,0.359,0.913,9.0,-2.865,1.0,0.0391,6.31e-05,0.0121,0.0954,0.589,104.058,283787.0
7776062,0.42,0.914,6.0,-4.322,0.0,0.043,2.86e-05,0.0282,0.22,0.301,170.199,286467.0
37151235,0.679,0.587,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453.0
27734450,0.476,0.556,4.0,-10.586,0.0,0.0646,0.0838,1.59e-05,0.125,0.43,103.122,364493.0
4396924,0.599,0.721,0.0,-6.212,1.0,0.0382,0.00285,0.164,0.115,0.512,120.048,199427.0
10498188,0.418,0.906,2.0,-3.754,1.0,0.0368,1.34e-05,0.0216,0.164,0.164,173.998,253707.0
27523044,0.572,0.418,0.0,-10.738,1.0,0.0349,0.635,0.0,0.0961,0.694,104.566,165000.0
25245744,0.39,0.861,9.0,-5.237,0.0,0.041,0.000103,0.00954,0.234,0.35,155.063,246093.0
15991295,0.52,0.69,5.0,-5.919,1.0,0.0554,0.601,0.201,0.137,0.182,129.839,212227.0
27286400,0.39,0.31,5.0,-14.545,1.0,0.0676,0.794,0.0,0.379,0.584,177.515,330533.0
14800823,0.508,0.91,0.0,-5.743,0.0,0.0786,0.00134,0.465,0.15,0.491,100.058,316173.0
16880681,0.274,0.908,9.0,-5.419,1.0,0.0691,0.00103,0.00219,0.154,0.483,148.246,200080.0
2242846,0.466,0.648,1.0,-11.101,0.0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,229960.0
4465862,0.378,0.959,6.0,-4.615,1.0,0.062,3.56e-05,0.000138,0.102,0.338,174.932,234093.0
4535054,0.383,0.659,4.0,-5.558,1.0,0.0312,0.117,0.0,0.0778,0.327,140.795,353027.0
45800527,0.35,0.985,10.0,-5.676,0.0,0.122,0.00876,0.551,0.36,0.323,151.007,343640.0
36366986,0.722,0.894,7.0,-5.903,1.0,0.0325,0.0418,0.00374,0.11,0.396,113.003,390013.0
35400016,0.493,0.171,7.0,-20.696,1.0,0.0317,0.98,0.263,0.126,0.296,90.928,307698.0
6213778,0.548,0.691,4.0,-13.553,0.0,0.0369,0.015,0.106,0.144,0.667,137.145,261933.0
39339991,0.436,0.893,9.0,-4.18,0.0,0.0556,0.000362,0.0,0.103,0.0794,124.113,226680.0
8339213,0.45,0.883,7.0,-4.094,1.0,0.0524,0.00193,0.0,0.293,0.328,93.41,214707.0
43635081,0.353,0.96,7.0,-5.588,1.0,0.227,6.17e-05,0.000371,0.926,0.267,180.061,179653.0
14765894,0.518,0.797,6.0,-5.153,1.0,0.0309,0.000681,0.0,0.107,0.293,132.918,238173.0
33681965,0.428,0.874,4.0,-6.664,0.0,0.128,0.000337,0.0419,0.311,0.261,119.708,212253.0
7778778,0.149,0.206,3.0,-13.888,1.0,0.0323,0.822,0.000649,0.115,0.264,79.764,293120.0
37971516,0.526,0.299,8.0,-13.797,1.0,0.031,0.941,0.097,0.106,0.679,156.848,200627.0
27348339,0.173,0.872,7.0,-4.39,0.0,0.0533,0.00052,0.0353,0.324,0.39,149.361,226427.0
41579759,0.519,0.163,0.0,-18.131,0.0,0.0489,0.926,0.751,0.115,0.356,142.119,168040.0
